NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,class_name,class_no
427.0,187.0,0.6191515922546387,450.0,176.0,0.6226650476455688,404.0,175.0,0.5714142918586731,483.0,203.0,0.8065184354782104,367.0,206.0,0.7834784984588623,542.0,309.0,0.6699941754341125,310.0,303.0,0.7115902900695801,587.0,449.0,0.8826663494110107,258.0,423.0,0.8063889145851135,519.0,277.0,0.6272271871566772,354.0,257.0,0.6948525905609131,493.0,646.0,0.8752073049545288,343.0,642.0,0.8855769634246826,553.0,919.0,0.8361289501190186,273.0,922.0,0.8199568390846252,580.0,1213.0,0.725818395614624,232.0,1214.0,0.8668983578681946,start,0
222.0,51.0,0.4936748743057251,230.0,49.0,0.6564676761627197,212.0,49.0,0.7330374717712402,245.0,64.0,0.6820187568664551,197.0,65.0,0.6306987404823303,275.0,119.0,0.5513077974319458,162.0,116.0,0.8181456923484802,288.0,171.0,0.8456212878227234,151.0,171.0,0.7286875247955322,253.0,91.0,0.5218324065208435,182.0,93.0,0.5999122262001038,249.0,274.0,0.9219752550125122,178.0,274.0,0.8866217136383057,272.0,437.0,0.896676778793335,147.0,431.0,0.8669211268424988,302.0,573.0,0.8369557857513428,120.0,576.0,0.752338171005249,start,0
217.0,63.0,0.5711965560913086,230.0,55.0,0.7641165852546692,204.0,54.0,0.7235768437385559,249.0,72.0,0.7428440451622009,192.0,72.0,0.6872695684432983,286.0,130.0,0.7975266575813293,156.0,137.0,0.8849642872810364,298.0,223.0,0.8799113631248474,141.0,223.0,0.8957206606864929,252.0,137.0,0.705915093421936,182.0,145.0,0.875038743019104,256.0,311.0,0.8536263704299927,180.0,313.0,0.8801710605621338,289.0,455.0,0.6450614929199219,146.0,453.0,0.6239577531814575,303.0,597.0,0.8808528184890747,127.0,596.0,0.905059278011322,start,0
210.0,52.0,0.6607266664505005,224.0,46.0,0.7504777908325195,199.0,47.0,0.7483589053153992,246.0,64.0,0.7831202149391174,189.0,67.0,0.7022885084152222,284.0,120.0,0.8799954652786255,158.0,123.0,0.8775105476379395,297.0,203.0,0.929219663143158,133.0,199.0,0.865062952041626,247.0,119.0,0.8039016127586365,180.0,121.0,0.6005924940109253,250.0,298.0,0.8805161714553833,174.0,301.0,0.8351379036903381,274.0,449.0,0.7483664751052856,146.0,443.0,0.7515372633934021,295.0,591.0,0.9068107008934021,120.0,597.0,0.893729567527771,start,0
217.0,39.0,0.5687685012817383,232.0,32.0,0.6985622048377991,204.0,32.0,0.7233784198760986,254.0,54.0,0.6487549543380737,193.0,52.0,0.5980483293533325,284.0,115.0,0.9202629327774048,158.0,118.0,0.8445457220077515,287.0,203.0,0.7351783514022827,149.0,201.0,0.9388174414634705,248.0,127.0,0.5959398150444031,182.0,123.0,0.6844972372055054,250.0,286.0,0.7464665174484253,179.0,287.0,0.854032039642334,277.0,437.0,0.83855801820755,144.0,432.0,0.8295669555664062,301.0,589.0,0.7663065791130066,120.0,597.0,0.8470058441162109,start,0
256.0,79.0,0.3840387463569641,271.0,60.0,0.5150110721588135,247.0,67.0,0.48142093420028687,287.0,78.0,0.6238569021224976,233.0,80.0,0.6809403896331787,338.0,159.0,0.8114956617355347,182.0,158.0,0.8048801422119141,385.0,277.0,0.9019057750701904,132.0,278.0,0.9050261378288269,387.0,177.0,0.6656778454780579,125.0,178.0,0.8384310007095337,310.0,392.0,0.9156209230422974,209.0,393.0,0.8940408229827881,356.0,604.0,0.740607738494873,165.0,595.0,0.6194311380386353,403.0,804.0,0.8210362792015076,128.0,810.0,0.7518212199211121,start,0
374.0,198.0,0.5499657988548279,395.0,192.0,0.44992709159851074,350.0,193.0,0.5161449313163757,432.0,231.0,0.7043050527572632,311.0,228.0,0.7840721607208252,482.0,345.0,0.7212199568748474,253.0,334.0,0.722557544708252,525.0,483.0,0.6889562606811523,197.0,455.0,0.8740296363830566,465.0,320.0,0.5875683426856995,290.0,301.0,0.6402579545974731,429.0,669.0,0.8665781617164612,281.0,666.0,0.8803895711898804,493.0,931.0,0.8049876689910889,210.0,936.0,0.6336665153503418,517.0,1223.0,0.7817144393920898,172.0,1223.0,0.8594079613685608,start,0
217.0,91.0,0.5483872890472412,228.0,88.0,0.7220507860183716,206.0,84.0,0.7086792588233948,246.0,100.0,0.7675455212593079,188.0,98.0,0.656277596950531,276.0,156.0,0.8653298616409302,148.0,152.0,0.7215591669082642,293.0,214.0,0.8894102573394775,121.0,206.0,0.9043794274330139,250.0,127.0,0.8457765579223633,175.0,129.0,0.8556607961654663,244.0,316.0,0.836546003818512,160.0,313.0,0.7471948862075806,265.0,503.0,0.8782389760017395,117.0,497.0,0.819174587726593,275.0,622.0,0.4859638810157776,88.0,619.0,0.5176936388015747,start,0
238.0,20.0,0.5380531549453735,254.0,11.0,0.5158458948135376,227.0,12.0,0.6063588857650757,273.0,31.0,0.6155048608779907,207.0,29.0,0.8266854286193848,311.0,124.0,0.8833350539207458,169.0,125.0,0.9620327353477478,364.0,236.0,0.9492341876029968,130.0,244.0,0.9292550086975098,391.0,141.0,0.6321502923965454,95.0,155.0,0.8712542057037354,285.0,339.0,0.9345167875289917,181.0,339.0,0.9109892249107361,326.0,559.0,0.7844294309616089,139.0,567.0,0.8226781487464905,365.0,760.0,0.7596743106842041,101.0,761.0,0.8570258617401123,start,0
249.0,66.0,0.7328331470489502,262.0,63.0,0.6836073398590088,237.0,62.0,0.7367031574249268,278.0,84.0,0.7945634126663208,222.0,85.0,0.8352181911468506,313.0,140.0,0.9127527475357056,186.0,139.0,0.8048383593559265,326.0,218.0,0.9463772177696228,165.0,208.0,0.8742738366127014,282.0,132.0,0.7805776596069336,213.0,134.0,0.7650958895683289,282.0,305.0,0.9079549312591553,208.0,304.0,0.8710456490516663,300.0,459.0,0.828811526298523,175.0,457.0,0.7485783100128174,318.0,595.0,0.8359142541885376,147.0,595.0,0.8457675576210022,start,0
196.0,44.0,0.4665014147758484,210.0,36.0,0.662159264087677,185.0,37.0,0.647505521774292,237.0,52.0,0.6188035607337952,178.0,55.0,0.7216076850891113,277.0,114.0,0.7951318025588989,149.0,120.0,0.7086185216903687,288.0,205.0,0.8097829222679138,122.0,202.0,0.9039010405540466,242.0,118.0,0.6186339855194092,171.0,126.0,0.8115169405937195,244.0,308.0,0.927356481552124,168.0,310.0,0.9025735855102539,265.0,454.0,0.8499813675880432,133.0,449.0,0.6962480545043945,283.0,588.0,0.8027470707893372,109.0,592.0,0.9002012014389038,start,0
218.0,42.0,0.5941143035888672,227.0,38.0,0.5673664808273315,210.0,37.0,0.5986130237579346,244.0,49.0,0.7771250009536743,197.0,52.0,0.481419175863266,277.0,107.0,0.8577964305877686,165.0,105.0,0.8461138606071472,288.0,161.0,0.8417676091194153,147.0,158.0,0.8333304524421692,252.0,80.0,0.47634056210517883,182.0,75.0,0.5467369556427002,247.0,262.0,0.8972359895706177,178.0,262.0,0.8937340974807739,275.0,428.0,0.8759347796440125,147.0,418.0,0.838170051574707,299.0,559.0,0.842022716999054,123.0,560.0,0.7605952024459839,start,0
286.0,69.0,0.7941188812255859,303.0,66.0,0.6845186948776245,273.0,66.0,0.7528389096260071,322.0,100.0,0.7593458294868469,254.0,96.0,0.8515769243240356,362.0,171.0,0.9159467220306396,211.0,172.0,0.9218500256538391,415.0,279.0,0.8919896483421326,162.0,276.0,0.9048787951469421,448.0,182.0,0.820888102054596,121.0,192.0,0.6880108118057251,334.0,358.0,0.882064938545227,243.0,356.0,0.8273544311523438,422.0,377.0,0.9029491543769836,167.0,382.0,0.8066335916519165,410.0,571.0,0.5281503200531006,174.0,568.0,0.8747734427452087,end,1
198.0,86.0,0.8536790609359741,216.0,77.0,0.8116849660873413,199.0,77.0,0.8738648891448975,257.0,97.0,0.8697190880775452,214.0,87.0,0.6153911352157593,312.0,187.0,0.9396147727966309,150.0,173.0,0.9422035217285156,329.0,312.0,0.831067681312561,114.0,295.0,0.9705036282539368,276.0,206.0,0.9158806204795837,184.0,204.0,0.7276919484138489,261.0,366.0,0.8408045172691345,183.0,363.0,0.8739309310913086,335.0,375.0,0.9258898496627808,117.0,366.0,0.937305748462677,317.0,579.0,0.8201867938041687,116.0,571.0,0.7578321099281311,end,1
217.0,61.0,0.7801398038864136,232.0,54.0,0.6879275441169739,203.0,53.0,0.5753148794174194,251.0,76.0,0.8527576923370361,187.0,74.0,0.7955869436264038,289.0,154.0,0.9182125329971313,142.0,148.0,0.9091826677322388,285.0,272.0,0.7438739538192749,130.0,267.0,0.9578582644462585,244.0,172.0,0.5213199257850647,176.0,161.0,0.8029525279998779,243.0,330.0,0.7839373350143433,169.0,327.0,0.6725146770477295,316.0,344.0,0.8970451354980469,108.0,341.0,0.9223806262016296,304.0,521.0,0.9148872494697571,115.0,521.0,0.7395724654197693,end,1
192.0,92.0,0.8245335817337036,209.0,85.0,0.8326191306114197,195.0,85.0,0.7255542278289795,250.0,103.0,0.8878241777420044,216.0,97.0,0.6578788161277771,305.0,188.0,0.9264091849327087,151.0,178.0,0.9096906781196594,326.0,312.0,0.8590482473373413,120.0,301.0,0.9597620964050293,273.0,212.0,0.9085463285446167,183.0,210.0,0.7568038105964661,258.0,364.0,0.8778355717658997,184.0,362.0,0.8711433410644531,331.0,388.0,0.9136905670166016,124.0,379.0,0.8259108662605286,321.0,594.0,0.7328261137008667,117.0,584.0,0.8944068551063538,end,1
207.0,80.0,0.7689458131790161,221.0,77.0,0.7222486138343811,194.0,78.0,0.8281862139701843,240.0,108.0,0.824157178401947,180.0,108.0,0.5784775018692017,279.0,172.0,0.9335566759109497,137.0,167.0,0.9317616820335388,285.0,282.0,0.6599094867706299,121.0,280.0,0.9205692410469055,251.0,212.0,0.8383908867835999,164.0,219.0,0.835172712802887,235.0,336.0,0.6062456369400024,171.0,333.0,0.8263368606567383,302.0,310.0,0.9088202118873596,112.0,314.0,0.8876029253005981,292.0,472.0,0.700965166091919,117.0,470.0,0.885920524597168,end,1
263.0,78.0,0.7029855251312256,283.0,73.0,0.7683358192443848,249.0,71.0,0.8143334984779358,304.0,112.0,0.6139514446258545,224.0,104.0,0.7839024066925049,348.0,198.0,0.8027322888374329,175.0,201.0,0.8875064849853516,403.0,323.0,0.9253700375556946,124.0,320.0,0.943987250328064,437.0,218.0,0.5981640219688416,81.0,223.0,0.8490948677062988,313.0,424.0,0.9155802130699158,214.0,421.0,0.8906750679016113,422.0,445.0,0.9325023889541626,121.0,453.0,0.940929651260376,414.0,680.0,0.6136029958724976,138.0,680.0,0.7730462551116943,end,1
258.0,99.0,0.8566820621490479,274.0,94.0,0.49878406524658203,241.0,94.0,0.7817540764808655,297.0,127.0,0.7627699375152588,220.0,126.0,0.7710975408554077,342.0,214.0,0.8192726373672485,167.0,207.0,0.9426348209381104,357.0,352.0,0.7236524820327759,139.0,348.0,0.9221913814544678,309.0,271.0,0.7966330051422119,201.0,275.0,0.7968074679374695,290.0,410.0,0.7374545335769653,206.0,407.0,0.8454017639160156,357.0,386.0,0.8281657099723816,143.0,382.0,0.8895339965820312,356.0,583.0,0.7909454703330994,147.0,576.0,0.8841806650161743,end,1
276.0,109.0,0.643632173538208,293.0,105.0,0.5303307771682739,261.0,106.0,0.7024680376052856,317.0,140.0,0.7312390804290771,240.0,143.0,0.8237550258636475,366.0,230.0,0.8818992376327515,188.0,224.0,0.9087395668029785,382.0,373.0,0.8616812229156494,158.0,370.0,0.8715803623199463,330.0,295.0,0.8371613025665283,220.0,301.0,0.8999180197715759,316.0,430.0,0.7824632525444031,225.0,424.0,0.7612552642822266,396.0,431.0,0.8806304931640625,163.0,430.0,0.9135899543762207,377.0,621.0,0.8563412427902222,165.0,625.0,0.8509303331375122,end,1
224.0,89.0,0.8710939884185791,239.0,86.0,0.7647683024406433,209.0,84.0,0.6438828706741333,257.0,121.0,0.7979742288589478,188.0,118.0,0.7850721478462219,302.0,185.0,0.8755519986152649,139.0,176.0,0.9033917188644409,332.0,306.0,0.8160950541496277,93.0,291.0,0.9685966968536377,271.0,212.0,0.867911159992218,172.0,211.0,0.7249935865402222,251.0,370.0,0.7524846792221069,168.0,366.0,0.8480671644210815,312.0,327.0,0.8574604988098145,119.0,316.0,0.8803271055221558,305.0,537.0,0.8641316294670105,111.0,519.0,0.7874868512153625,end,1
209.0,70.0,0.5566539764404297,223.0,66.0,0.8104206323623657,196.0,66.0,0.7438277006149292,243.0,95.0,0.8535149097442627,183.0,92.0,0.7974698543548584,279.0,164.0,0.8722422122955322,144.0,163.0,0.8453123569488525,283.0,278.0,0.6464669704437256,129.0,276.0,0.9293542504310608,248.0,191.0,0.6217035055160522,169.0,181.0,0.6205708384513855,242.0,331.0,0.5954879522323608,173.0,332.0,0.8462049961090088,300.0,333.0,0.6904461979866028,112.0,328.0,0.8277623653411865,303.0,502.0,0.7362337112426758,114.0,506.0,0.7879781126976013,end,1
258.0,99.0,0.8566820621490479,274.0,94.0,0.49878406524658203,241.0,94.0,0.7817540764808655,297.0,127.0,0.7627699375152588,220.0,126.0,0.7710975408554077,342.0,214.0,0.8192726373672485,167.0,207.0,0.9426348209381104,357.0,352.0,0.7236524820327759,139.0,348.0,0.9221913814544678,309.0,271.0,0.7966330051422119,201.0,275.0,0.7968074679374695,290.0,410.0,0.7374545335769653,206.0,407.0,0.8454017639160156,357.0,386.0,0.8281657099723816,143.0,382.0,0.8895339965820312,356.0,583.0,0.7909454703330994,147.0,576.0,0.8841806650161743,end,1
205.0,73.0,0.8432776927947998,222.0,72.0,0.7984797358512878,192.0,70.0,0.8228609561920166,240.0,106.0,0.6985492706298828,172.0,102.0,0.6630339622497559,282.0,178.0,0.9480624198913574,122.0,165.0,0.9177942276000977,303.0,303.0,0.8663783073425293,78.0,285.0,0.9082890152931213,248.0,195.0,0.858055055141449,157.0,186.0,0.7601714134216309,232.0,356.0,0.6588129997253418,155.0,354.0,0.8324919939041138,296.0,347.0,0.9348653554916382,95.0,339.0,0.884547233581543,287.0,554.0,0.8240119218826294,89.0,536.0,0.7744621634483337,end,1
249.0,89.0,0.5767606496810913,264.0,84.0,0.7161100506782532,236.0,85.0,0.7029261589050293,285.0,117.0,0.4968690574169159,220.0,117.0,0.7625438570976257,324.0,192.0,0.9003689885139465,183.0,190.0,0.8099595904350281,313.0,308.0,0.7862120270729065,178.0,310.0,0.9415257573127747,289.0,218.0,0.5703027844429016,200.0,209.0,0.8026123046875,283.0,356.0,0.7750812768936157,209.0,355.0,0.8123533129692078,348.0,384.0,0.7624236345291138,147.0,376.0,0.8788745403289795,344.0,550.0,0.8761937022209167,158.0,555.0,0.888852059841156,end,1
245.0,105.0,0.7716161012649536,264.0,94.0,0.7269522547721863,228.0,93.0,0.6879377365112305,288.0,120.0,0.8730279207229614,207.0,115.0,0.7930237650871277,324.0,213.0,0.8517488241195679,161.0,212.0,0.8498117923736572,388.0,330.0,0.9348492622375488,110.0,332.0,0.9229658842086792,397.0,225.0,0.9059674143791199,90.0,230.0,0.8171353936195374,294.0,432.0,0.8907277584075928,198.0,426.0,0.8625859022140503,384.0,463.0,0.9317736625671387,115.0,472.0,0.8957465887069702,392.0,700.0,0.8421654105186462,117.0,698.0,0.7570220232009888,end,1
192.0,92.0,0.8245335817337036,209.0,85.0,0.8326191306114197,195.0,85.0,0.7255542278289795,250.0,103.0,0.8878241777420044,216.0,97.0,0.6578788161277771,305.0,188.0,0.9264091849327087,151.0,178.0,0.9096906781196594,326.0,312.0,0.8590482473373413,120.0,301.0,0.9597620964050293,273.0,212.0,0.9085463285446167,183.0,210.0,0.7568038105964661,258.0,364.0,0.8778355717658997,184.0,362.0,0.8711433410644531,331.0,388.0,0.9136905670166016,124.0,379.0,0.8259108662605286,321.0,594.0,0.7328261137008667,117.0,584.0,0.8944068551063538,end,1
285.0,108.0,0.8740374445915222,301.0,102.0,0.7336717844009399,270.0,100.0,0.9045030474662781,318.0,125.0,0.7347807884216309,251.0,124.0,0.8735848069190979,356.0,199.0,0.7448422908782959,205.0,197.0,0.8739490509033203,405.0,302.0,0.9536359906196594,151.0,291.0,0.9541417956352234,441.0,214.0,0.6208727359771729,115.0,216.0,0.653254508972168,317.0,380.0,0.8090161085128784,233.0,379.0,0.8143340349197388,408.0,375.0,0.8824242949485779,161.0,377.0,0.9127272963523865,403.0,585.0,0.8323140740394592,170.0,578.0,0.8496502637863159,end,1
212.0,72.0,0.8028491139411926,227.0,65.0,0.8422142267227173,200.0,67.0,0.7391797304153442,251.0,95.0,0.6718948483467102,188.0,95.0,0.7611496448516846,291.0,176.0,0.9098581075668335,146.0,168.0,0.8815146684646606,277.0,297.0,0.6230359673500061,139.0,296.0,0.8996739387512207,255.0,199.0,0.5849517583847046,173.0,187.0,0.7002056837081909,247.0,340.0,0.7962065935134888,173.0,338.0,0.822781503200531,314.0,358.0,0.6780692338943481,108.0,353.0,0.8654448986053467,304.0,529.0,0.6528672575950623,116.0,534.0,0.8669396042823792,end,1
224.0,89.0,0.8710939884185791,239.0,86.0,0.7647683024406433,209.0,84.0,0.6438828706741333,257.0,121.0,0.7979742288589478,188.0,118.0,0.7850721478462219,302.0,185.0,0.8755519986152649,139.0,176.0,0.9033917188644409,332.0,306.0,0.8160950541496277,93.0,291.0,0.9685966968536377,271.0,212.0,0.867911159992218,172.0,211.0,0.7249935865402222,251.0,370.0,0.7524846792221069,168.0,366.0,0.8480671644210815,312.0,327.0,0.8574604988098145,119.0,316.0,0.8803271055221558,305.0,537.0,0.8641316294670105,111.0,519.0,0.7874868512153625,end,1
288.0,89.0,0.8159241676330566,303.0,87.0,0.850921094417572,274.0,85.0,0.8262329697608948,321.0,118.0,0.5810844898223877,255.0,116.0,0.7802336812019348,360.0,189.0,0.9398502111434937,208.0,188.0,0.9142333269119263,413.0,296.0,0.9553924202919006,162.0,289.0,0.9354780316352844,445.0,203.0,0.7873374223709106,119.0,213.0,0.7982163429260254,332.0,373.0,0.913585901260376,241.0,371.0,0.8789870738983154,418.0,406.0,0.8930590152740479,166.0,408.0,0.7893812656402588,408.0,595.0,0.7653534412384033,170.0,598.0,0.7932260632514954,end,1
249.0,83.0,0.8608943819999695,265.0,80.0,0.5716499090194702,233.0,81.0,0.6052074432373047,289.0,119.0,0.8546857237815857,213.0,120.0,0.7341748476028442,338.0,201.0,0.8381702303886414,163.0,200.0,0.9679495096206665,351.0,342.0,0.85340416431427,142.0,341.0,0.9018764495849609,303.0,261.0,0.844760000705719,195.0,260.0,0.7559150457382202,289.0,396.0,0.671664834022522,205.0,392.0,0.7443989515304565,359.0,383.0,0.9145185947418213,131.0,379.0,0.9415751695632935,353.0,568.0,0.8972458243370056,143.0,567.0,0.9145995378494263,end,1
263.0,78.0,0.7029855251312256,283.0,73.0,0.7683358192443848,249.0,71.0,0.8143334984779358,304.0,112.0,0.6139514446258545,224.0,104.0,0.7839024066925049,348.0,198.0,0.8027322888374329,175.0,201.0,0.8875064849853516,403.0,323.0,0.9253700375556946,124.0,320.0,0.943987250328064,437.0,218.0,0.5981640219688416,81.0,223.0,0.8490948677062988,313.0,424.0,0.9155802130699158,214.0,421.0,0.8906750679016113,422.0,445.0,0.9325023889541626,121.0,453.0,0.940929651260376,414.0,680.0,0.6136029958724976,138.0,680.0,0.7730462551116943,end,1
221.0,188.0,0.7655439376831055,236.0,179.0,0.6151394248008728,207.0,178.0,0.6935172080993652,256.0,199.0,0.5597485303878784,192.0,198.0,0.5849776268005371,294.0,278.0,0.9234246015548706,145.0,274.0,0.8218420743942261,272.0,403.0,0.41389209032058716,152.0,396.0,0.5972154140472412,259.0,306.0,0.6699903607368469,180.0,297.0,0.5838766098022461,248.0,452.0,0.6778696775436401,181.0,453.0,0.837647020816803,325.0,424.0,0.7127690315246582,102.0,425.0,0.6032373905181885,310.0,594.0,0.8701595067977905,121.0,603.0,0.9260705709457397,end,1
286.0,71.0,0.7089543342590332,279.0,62.0,0.6971842646598816,273.0,59.0,0.8189796805381775,249.0,72.0,0.7008124589920044,231.0,73.0,0.8719094395637512,302.0,168.0,0.879074215888977,161.0,147.0,0.7871845960617065,284.0,287.0,0.7764231562614441,126.0,267.0,0.8605294227600098,259.0,192.0,0.5469586253166199,180.0,176.0,0.6718546748161316,245.0,338.0,0.851516604423523,175.0,335.0,0.8980199098587036,314.0,360.0,0.7699990272521973,105.0,360.0,0.9149941205978394,306.0,528.0,0.9156426191329956,116.0,533.0,0.929585874080658,end,1
206.0,92.0,0.7439968585968018,222.0,85.0,0.7243638038635254,194.0,82.0,0.863508403301239,240.0,107.0,0.6916603446006775,175.0,99.0,0.8496281504631042,285.0,172.0,0.8809403777122498,128.0,168.0,0.9288172721862793,306.0,296.0,0.8381021022796631,88.0,290.0,0.911238968372345,251.0,206.0,0.8525792360305786,156.0,212.0,0.8567777872085571,238.0,362.0,0.7105534672737122,160.0,360.0,0.8539191484451294,305.0,333.0,0.7592043280601501,102.0,319.0,0.9031990170478821,300.0,542.0,0.647274374961853,99.0,526.0,0.8030481338500977,end,1
295.0,54.0,0.7007442712783813,312.0,53.0,0.8461592793464661,282.0,51.0,0.880249559879303,330.0,90.0,0.8692492842674255,260.0,83.0,0.753438413143158,362.0,162.0,0.9185564517974854,215.0,157.0,0.9702792167663574,412.0,267.0,0.9567352533340454,167.0,250.0,0.940819263458252,449.0,175.0,0.791551411151886,131.0,175.0,0.8621410727500916,328.0,343.0,0.9103333353996277,238.0,340.0,0.8944131135940552,414.0,377.0,0.8949635624885559,170.0,382.0,0.8863732218742371,411.0,571.0,0.7206684947013855,175.0,576.0,0.8057219982147217,end,1
258.0,99.0,0.8566820621490479,274.0,94.0,0.49878406524658203,241.0,94.0,0.7817540764808655,297.0,127.0,0.7627699375152588,220.0,126.0,0.7710975408554077,342.0,214.0,0.8192726373672485,167.0,207.0,0.9426348209381104,357.0,352.0,0.7236524820327759,139.0,348.0,0.9221913814544678,309.0,271.0,0.7966330051422119,201.0,275.0,0.7968074679374695,290.0,410.0,0.7374545335769653,206.0,407.0,0.8454017639160156,357.0,386.0,0.8281657099723816,143.0,382.0,0.8895339965820312,356.0,583.0,0.7909454703330994,147.0,576.0,0.8841806650161743,end,1
192.0,69.0,0.7432483434677124,205.0,65.0,0.8898137807846069,177.0,65.0,0.8627760410308838,224.0,95.0,0.8102463483810425,159.0,96.0,0.8470798134803772,264.0,166.0,0.9447157382965088,119.0,158.0,0.933896541595459,277.0,281.0,0.7768244743347168,94.0,282.0,0.8183133602142334,236.0,220.0,0.7575225234031677,142.0,222.0,0.8986650109291077,223.0,319.0,0.756500780582428,149.0,316.0,0.8792674541473389,283.0,338.0,0.9211408495903015,98.0,338.0,0.9525620937347412,270.0,493.0,0.9298779368400574,96.0,493.0,0.9170845746994019,end,1
222.0,94.0,0.7002403736114502,238.0,88.0,0.494753897190094,209.0,85.0,0.7778550982475281,256.0,113.0,0.8660494089126587,188.0,106.0,0.820442795753479,296.0,188.0,0.9529732465744019,134.0,172.0,0.9186861515045166,308.0,317.0,0.7336810827255249,101.0,300.0,0.9177733063697815,264.0,214.0,0.8248064517974854,173.0,207.0,0.7794061303138733,243.0,370.0,0.6200970411300659,165.0,366.0,0.7967671155929565,305.0,354.0,0.9151008725166321,101.0,339.0,0.9037024974822998,299.0,563.0,0.7492347359657288,100.0,550.0,0.7763451933860779,end,1
263.0,78.0,0.7029855251312256,283.0,73.0,0.7683358192443848,249.0,71.0,0.8143334984779358,304.0,112.0,0.6139514446258545,224.0,104.0,0.7839024066925049,348.0,198.0,0.8027322888374329,175.0,201.0,0.8875064849853516,403.0,323.0,0.9253700375556946,124.0,320.0,0.943987250328064,437.0,218.0,0.5981640219688416,81.0,223.0,0.8490948677062988,313.0,424.0,0.9155802130699158,214.0,421.0,0.8906750679016113,422.0,445.0,0.9325023889541626,121.0,453.0,0.940929651260376,414.0,680.0,0.6136029958724976,138.0,680.0,0.7730462551116943,end,1
217.0,61.0,0.7801398038864136,232.0,54.0,0.6879275441169739,203.0,53.0,0.5753148794174194,251.0,76.0,0.8527576923370361,187.0,74.0,0.7955869436264038,289.0,154.0,0.9182125329971313,142.0,148.0,0.9091826677322388,285.0,272.0,0.7438739538192749,130.0,267.0,0.9578582644462585,244.0,172.0,0.5213199257850647,176.0,161.0,0.8029525279998779,243.0,330.0,0.7839373350143433,169.0,327.0,0.6725146770477295,316.0,344.0,0.8970451354980469,108.0,341.0,0.9223806262016296,304.0,521.0,0.9148872494697571,115.0,521.0,0.7395724654197693,end,1
230.0,76.0,0.5805522203445435,248.0,68.0,0.7224811315536499,214.0,67.0,0.8612411618232727,270.0,97.0,0.659978985786438,187.0,97.0,0.8691762089729309,313.0,187.0,0.9050740599632263,140.0,193.0,0.9435071349143982,365.0,311.0,0.9334895014762878,86.0,311.0,0.8935911655426025,402.0,206.0,0.7490830421447754,42.0,211.0,0.8878962993621826,277.0,420.0,0.9089738130569458,178.0,416.0,0.8492083549499512,388.0,437.0,0.9438612461090088,77.0,444.0,0.9270922541618347,373.0,679.0,0.8114324808120728,97.0,679.0,0.8935235738754272,end,1
237.0,101.0,0.7891274094581604,251.0,95.0,0.6494351625442505,225.0,95.0,0.6319365501403809,270.0,122.0,0.7627273201942444,209.0,123.0,0.7110441327095032,308.0,189.0,0.8093913793563843,166.0,187.0,0.8628116846084595,318.0,301.0,0.8354276418685913,145.0,298.0,0.895869791507721,278.0,231.0,0.758480429649353,190.0,240.0,0.8367880582809448,267.0,355.0,0.8209166526794434,197.0,352.0,0.8548514246940613,320.0,340.0,0.871634840965271,143.0,338.0,0.8851698637008667,320.0,496.0,0.7829364538192749,146.0,492.0,0.9177098274230957,end,1
230.0,76.0,0.5805522203445435,248.0,68.0,0.7224811315536499,214.0,67.0,0.8612411618232727,270.0,97.0,0.659978985786438,187.0,97.0,0.8691762089729309,313.0,187.0,0.9050740599632263,140.0,193.0,0.9435071349143982,365.0,311.0,0.9334895014762878,86.0,311.0,0.8935911655426025,402.0,206.0,0.7490830421447754,42.0,211.0,0.8878962993621826,277.0,420.0,0.9089738130569458,178.0,416.0,0.8492083549499512,388.0,437.0,0.9438612461090088,77.0,444.0,0.9270922541618347,373.0,679.0,0.8114324808120728,97.0,679.0,0.8935235738754272,end,1
